Student Number,Gender,Race,Hispanic / Latino,Grade Level,LEP Indicator Code,Eligible for Free or Reduced Lunch,Has Active at Risk,Has Special Education Enrollment TX,IEP Continuer,Housing Status,Active,Language Description,Status of Enrollment
282861,F - Female,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
290437,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
287125,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
287978,M - Male,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
289501,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
287169,F - Female,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288689,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290439,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288759,M - Male,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
286499,M - Male,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
286588,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286585,M - Male,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
288918,M - Male,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286590,M - Male,White,TRUE,2,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
280793,M - Male,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
289131,M - Male,White,TRUE,1,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
288926,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289180,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280807,M - Male,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284776,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284503,F - Female,White,TRUE,3,,No,No,No,No,Not Applicable,No,ENGLISH,Active
284672,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290443,F - Female,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288925,M - Male,White,TRUE,KG,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
280490,M - Male,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
290444,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286611,F - Female,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
283569,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283961,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285712,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283564,M - Male,White,TRUE,4,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
288770,F - Female,White,TRUE,1,,No,No,Yes,No,Not Applicable,No,ENGLISH,Active
288768,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284671,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280465,F - Female,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286982,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280963,M - Male,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
285517,F - Female,White,TRUE,3,,No,No,No,No,Not Applicable,No,ENGLISH,Active
286510,F - Female,White,FALSE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
286608,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283552,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291001,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280954,M - Male,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290368,F - Female,Amer Indian,TRUE,3,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
284835,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284384,M - Male,Multi-Race,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
289028,F - Female,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284469,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290447,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284130,F - Female,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
286559,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284782,M - Male,White,TRUE,3,,No,No,No,No,Not Applicable,No,ENGLISH,Active
288930,F - Female,White,TRUE,KG,,No,No,No,No,Not Applicable,No,ENGLISH,Active
280484,M - Male,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
290472,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286026,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290459,F - Female,White,TRUE,KG,,No,No,No,No,Not Applicable,No,ENGLISH,Active
286605,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290962,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290449,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
281413,F - Female,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
290442,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285413,M - Male,White,TRUE,3,,No,Yes,No,No,Foster Care,No,ENGLISH,Active
288751,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284677,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286571,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290977,M - Male,White,TRUE,KG,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
286604,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290452,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290445,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290473,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290461,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
281642,M - Male,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290474,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288924,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280589,M - Male,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
283562,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285823,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
282925,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289581,M - Male,White,TRUE,4,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
290453,F - Female,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289580,M - Male,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
289582,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284861,M - Male,White,TRUE,3,,No,No,No,No,Not Applicable,No,ENGLISH,Active
285402,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283574,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280468,M - Male,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
288921,F - Female,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285433,M - Male,White,TRUE,2,,No,Yes,No,No,Homeless,No,ENGLISH,Active
288927,M - Male,Amer Indian,TRUE,KG,,No,Yes,Yes,No,Homeless,No,ENGLISH,Active
289190,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286557,F - Female,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
281342,F - Female,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
290475,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288919,F - Female,White,TRUE,1,,No,No,No,No,Not Applicable,No,ENGLISH,Active
282895,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284855,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284468,M - Male,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288916,M - Male,White,TRUE,KG,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
286509,F - Female,White,TRUE,4,,No,No,No,No,Not Applicable,No,ENGLISH,Active
281744,F - Female,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
285048,M - Male,White,TRUE,2,,No,Yes,No,No,Homeless,No,ENGLISH,Active
286575,F - Female,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
283556,M - Male,White,TRUE,4,,No,Yes,No,No,Homeless,No,ENGLISH,Active
286935,F - Female,Amer Indian,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284849,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
281100,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
282375,F - Female,Black,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290476,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286829,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284798,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290450,F - Female,White,TRUE,KG,,No,Yes,Yes,No,Homeless,No,ENGLISH,Active
282845,F - Female,White,TRUE,5,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
289595,M - Male,White,TRUE,2,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
285425,M - Male,White,TRUE,3,,No,No,No,No,Not Applicable,No,ENGLISH,Active
280651,F - Female,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
283499,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288686,M - Male,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
290455,M - Male,White,TRUE,KG,,No,Yes,No,No,Homeless,No,ENGLISH,Active
283580,F - Female,White,TRUE,4,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
280601,F - Female,White,TRUE,5,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284021,F - Female,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
287344,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
290185,F - Female,White,FALSE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285462,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286595,F - Female,White,TRUE,2,,No,No,No,No,Not Applicable,No,ENGLISH,Active
285880,F - Female,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
287437,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
287198,M - Male,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288009,F - Female,White,TRUE,2,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
280790,M - Male,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
289175,F - Female,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285411,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291002,M - Male,White,TRUE,KG,,No,Yes,No,No,Homeless,No,ENGLISH,Active
290923,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283811,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283809,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289188,M - Male,White,TRUE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291142,M - Male,White,TRUE,2,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
291143,M - Male,White,TRUE,1,,No,No,No,No,Not Applicable,No,ENGLISH,Active
283539,F - Female,White,TRUE,4,,No,Yes,No,No,Homeless,No,ENGLISH,Active
285406,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285643,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288014,M - Male,Black,TRUE,4,,No,Yes,Yes,No,Homeless,No,ENGLISH,Active
288015,F - Female,Black,TRUE,2,,No,Yes,No,No,Homeless,No,ENGLISH,Active
290429,F - Female,Black,TRUE,KG,,No,Yes,No,No,Homeless,No,ENGLISH,Active
282854,M - Male,Black,TRUE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288044,F - Female,Black,FALSE,5,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286534,F - Female,White,TRUE,4,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289235,M - Male,White,TRUE,4,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
291478,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291486,F - Female,Multi-Race,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291487,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291490,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291491,F - Female,White,TRUE,PK,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288250,M - Male,White,TRUE,KG,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291494,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291495,M - Male,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291496,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291497,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291500,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291501,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291502,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291503,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291522,M - Male,White,TRUE,KG,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
276494,F - Female,White,TRUE,6,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
277127,F - Female,White,TRUE,6,,No,No,No,No,Not Applicable,No,ENGLISH,Active
280183,F - Female,White,TRUE,6,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
276309,M - Male,White,TRUE,6,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
280228,F - Female,White,TRUE,6,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
283147,M - Male,White,TRUE,6,,No,No,No,No,Not Applicable,No,ENGLISH,Active
277136,M - Male,White,TRUE,6,,No,No,No,No,Not Applicable,No,ENGLISH,Active
272360,F - Female,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
269935,M - Male,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
287440,F - Female,White,TRUE,8,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
276124,M - Male,White,TRUE,7,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291515,M - Male,White,TRUE,7,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
284508,F - Female,White,TRUE,11,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289757,M - Male,White,TRUE,11,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291349,M - Male,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271147,F - Female,White,TRUE,9,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
262556,M - Male,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
267717,F - Female,White,TRUE,11,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
264955,M - Male,Multi-Race,TRUE,12,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271491,F - Female,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271819,M - Male,White,TRUE,9,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291380,F - Female,White,TRUE,11,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
284982,M - Male,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
269221,M - Male,Amer Indian,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289586,F - Female,White,TRUE,11,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
276077,F - Female,White,TRUE,10,4,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
270072,F - Female,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
263756,F - Female,White,TRUE,12,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
289625,M - Male,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
274328,M - Male,Black,FALSE,11,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291448,F - Female,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291449,F - Female,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
267128,M - Male,White,TRUE,11,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291537,F - Female,Multi-Race,TRUE,9,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
271469,M - Male,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291429,M - Male,White,TRUE,9,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
287631,F - Female,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271555,F - Female,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271599,M - Male,White,TRUE,9,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
275928,F - Female,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
288897,F - Female,White,FALSE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
270994,F - Female,White,TRUE,9,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
273912,M - Male,Amer Indian,TRUE,7,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
289236,M - Male,Black,FALSE,7,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291536,M - Male,White,TRUE,7,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285313,M - Male,White,TRUE,8,,No,No,No,No,Not Applicable,No,ENGLISH,Active
275147,F - Female,Amer Indian,TRUE,7,,No,No,No,No,Not Applicable,No,SPANISH,Active
291535,F - Female,White,TRUE,7,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
275004,M - Male,White,TRUE,8,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
273599,F - Female,White,TRUE,7,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
276093,F - Female,White,TRUE,7,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
270458,F - Female,White,TRUE,8,,No,No,Yes,No,Not Applicable,No,ENGLISH,Active
291204,F - Female,White,TRUE,PK,C,No,No,Yes,No,Not Applicable,No,SPANISH,Active
291557,M - Male,White,TRUE,KG,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291558,M - Male,White,TRUE,KG,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291559,M - Male,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291560,F - Female,Amer Indian,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286473,M - Male,White,TRUE,10,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
275266,M - Male,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
269398,F - Female,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271061,F - Female,White,TRUE,10,,No,No,No,No,Not Applicable,No,ENGLISH,Active
276612,F - Female,White,TRUE,10,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
275561,M - Male,White,TRUE,10,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
271262,F - Female,White,TRUE,10,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
286828,M - Male,White,TRUE,10,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
289724,M - Male,White,TRUE,EE,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
291530,F - Female,White,TRUE,5,,No,Yes,No,No,Not Applicable,No,SPANISH,Active
288241,M - Male,Multi-Race,TRUE,1,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291538,F - Female,White,TRUE,1,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291539,M - Male,White,TRUE,3,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291556,M - Male,White,TRUE,KG,C,No,Yes,No,No,Not Applicable,Yes,SPANISH,Active
291555,F - Female,White,FALSE,7,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291554,F - Female,White,TRUE,11,,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291565,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291566,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291567,F - Female,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291568,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
284315,M - Male,White,TRUE,6,C,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
285005,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
285651,M - Male,White,TRUE,3,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
259444,M - Male,Amer Indian,TRUE,12,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
291517,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291570,F - Female,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291571,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291573,M - Male,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291577,F - Female,White,TRUE,PK,,No,No,Yes,No,Not Applicable,No,ENGLISH,Active
291578,M - Male,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291579,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291582,M - Male,Multi-Race,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
286426,F - Female,White,TRUE,2,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291585,M - Male,White,TRUE,KG,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291589,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291592,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291593,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291595,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291596,F - Female,White,FALSE,PK,,No,Yes,No,No,Homeless,No,ENGLISH,Active
291598,M - Male,White,TRUE,PK,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
277774,M - Male,White,TRUE,6,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
278407,F - Female,White,TRUE,6,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
292565,F - Female,White,FALSE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291602,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291603,F - Female,White,TRUE,4,,No,No,No,No,Not Applicable,No,ENGLISH,Active
277278,M - Male,White,TRUE,6,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291553,F - Female,White,TRUE,1,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291243,F - Female,White,TRUE,6,C,No,Yes,No,No,Not Applicable,Yes,SPANISH,Active
277688,M - Male,White,TRUE,6,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
275691,F - Female,White,TRUE,7,,No,No,No,No,Not Applicable,No,ENGLISH,Active
274646,F - Female,White,TRUE,8,,No,Yes,Yes,No,Not Applicable,No,ENGLISH,Active
291605,M - Male,White,TRUE,PK,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291606,M - Male,White,TRUE,PK,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
291608,F - Female,Multi-Race,FALSE,8,C,No,Yes,No,No,Not Applicable,No,SPANISH,Active
280716,M - Male,White,TRUE,5,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291545,F - Female,Black,FALSE,1,,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291609,F - Female,White,TRUE,PK,,No,No,No,No,Not Applicable,No,ENGLISH,Active
291610,M - Male,White,TRUE,PK,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
291611,M - Male,White,TRUE,PK,C,No,Yes,No,No,Not Applicable,No,ENGLISH,Active
